1000 0.00725275
500 0.00274799
250 0.00267407
125 0.00260483
62.5 0.00250877
31.25 0.00251101
15.625 6.6148e-05
7.8125 0.000121834
3.90625 4.81097e-05
1.95312 4.48812e-05
0.976562 1.98555e-06
0.488281 4.17829e-07
0.244141 1.00567e-07
0.12207 2.49125e-08
0.0610352 6.21355e-09
0.0305176 1.55249e-09
