1000 0.00399829
500 0.00102309
250 0.00218692
125 0.00246537
62.5 0.00247522
31.25 0.00083574
15.625 4.32213e-05
7.8125 8.35873e-05
3.90625 4.90695e-05
1.95312 1.25458e-05
0.976562 1.16567e-07
0.488281 5.88847e-09
0.244141 3.50839e-10
0.12207 2.17787e-11
0.0610352 1.37067e-12
0.0305176 8.66634e-13
