1000 2.12946e-06
500 2.30153e-06
250 2.21751e-06
125 6.04421e-06
62.5 6.84999e-07
31.25 5.15555e-07
15.625 6.51354e-08
7.8125 4.88085e-10
3.90625 2.16721e-11
1.95312 1.24837e-12
0.976562 8.41347e-14
0.488281 2.51908e-14
0.244141 2.15921e-14
0.12207 5.01334e-14
0.0610352 7.69374e-14
0.0305176 5.7703e-14
