1000 2.04795e-06
500 2.3672e-06
250 2.19191e-06
125 7.9482e-06
62.5 3.57297e-06
31.25 1.19536e-06
15.625 2.20945e-07
7.8125 7.2287e-09
3.90625 2.05057e-09
1.95312 4.98499e-10
0.976562 1.23809e-10
0.488281 3.1073e-11
0.244141 7.74958e-12
0.12207 1.95359e-12
0.0610352 4.718e-13
0.0305176 1.44816e-13
